student_id,name,gender,class,section,school,zone,district,state,phone,address,attendance,math_score,science_score,language_score,meal_participation,distance_km,sibling_dropout,family_income,parent_education,engagement_score,dropout_reason,dropout_risk,location_type
1289,Lavanya,Female,7,C,GHSS Erode,West Zone,Erode,Tamil Nadu,+91-81487-34458,"137, Erode Nagar",44,58,34,79,yes,2.4,yes,high,primary,77,None reported,0,City
1290,Gayathri,Female,8,B,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-94717-89683,"201, Sriperumbudur Nagar",50,40,44,23,yes,11.4,yes,high,none,66,Seasonal migration,1,Village
1291,Naveen,Male,10,A,GHSS Attur,West Zone,Salem,Tamil Nadu,+91-85315-83227,"84, Attur Main Road",73,82,43,58,yes,0.8,no,medium,primary,48,None reported,0,Village
1292,Vasuki,Female,9,C,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-97811-19766,"238, Palayamkottai Main Road",57,39,75,53,yes,2.7,no,medium,none,68,Lack of interest,1,City
1293,Abinaya,Female,9,A,GHSS Madhavaram,North Zone,Chennai,Tamil Nadu,+91-83869-37549,"101, Madhavaram Nagar",61,33,51,70,yes,4.3,yes,low,secondary,46,Long travel distance,1,Village
1294,Dinesh,Male,8,B,GHSS Avadi,North Zone,Tiruvallur,Tamil Nadu,+91-74055-64982,"122, Avadi Avenue",84,44,49,72,yes,1.7,no,low,primary,57,None reported,0,Village
1295,Prasad,Male,9,B,GHSS Kovilpatti,South Zone,Thoothukudi,Tamil Nadu,+91-78578-21421,"10, Kovilpatti Nagar",72,54,59,26,yes,3.6,no,low,graduate,40,Long travel distance,1,Village
1296,Bala,Male,9,C,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-68626-72654,"2, Singanallur Nagar",78,76,40,58,yes,7.3,no,high,none,68,None reported,0,City
1297,Kavya,Female,7,C,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-96530-66118,"107, Singanallur Main Road",84,25,44,60,no,5.1,no,medium,secondary,77,None reported,0,Village
1298,Devi,Female,10,C,GHSS Thanjavur,Central Zone,Thanjavur,Tamil Nadu,+91-92290-54287,"131, Thanjavur Nagar",100,57,35,72,yes,5.6,no,medium,primary,86,None reported,0,City
1299,Maha,Female,8,C,GHSS Gobichettipalayam,West Zone,Erode,Tamil Nadu,+91-71650-75802,"33, Gobichettipalayam Nagar",69,40,71,72,no,10.5,no,low,primary,49,Health issues,1,City
1300,Vijay,Male,9,B,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-75045-86851,"166, Adyar Cross Street",68,70,71,57,no,10.6,yes,low,graduate,55,Seasonal migration,1,City
1301,Prasad,Male,7,C,GHSS Ponneri,North Zone,Tiruvallur,Tamil Nadu,+91-62214-78391,"53, Ponneri Colony",91,39,65,43,yes,1.3,yes,medium,graduate,81,None reported,0,City
1302,Prabhu,Male,6,B,GHSS Thoothukudi,South Zone,Thoothukudi,Tamil Nadu,+91-92153-28883,"128, Thoothukudi Cross Street",64,79,63,42,yes,7.6,no,low,primary,83,None reported,0,Village
1303,Indira,Female,9,C,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-70990-58343,"74, Palayamkottai Cross Street",96,76,45,60,yes,0.6,no,medium,none,69,None reported,0,City
1304,Vignesh,Male,7,A,GHSS Perambalur,East Zone,Perambalur,Tamil Nadu,+91-99752-28771,"225, Perambalur Main Road",58,88,58,19,yes,9.0,yes,medium,secondary,69,Low academic confidence,1,Village
1305,Shalini,Female,6,A,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-73366-82449,"119, Srirangam Nagar",68,60,52,78,yes,6.5,no,medium,graduate,83,None reported,0,City
1306,Pradeep,Male,7,B,GHSS Thillai Nagar,Central Zone,Trichy,Tamil Nadu,+91-91462-70851,"83, Thillai Nagar Nagar",73,51,54,62,no,5.7,no,medium,none,53,None reported,0,City
1307,Kowsalya,Female,8,B,GHSS Tiruvallur Town,North Zone,Tiruvallur,Tamil Nadu,+91-93484-97789,"190, Tiruvallur Town Colony",76,65,81,82,yes,11.3,no,low,graduate,54,None reported,0,City
1308,Sowmya,Female,10,A,GHSS Ariyalur,East Zone,Ariyalur,Tamil Nadu,+91-71504-18299,"118, Ariyalur Cross Street",75,35,63,50,no,10.5,no,low,none,46,Family relocation,1,Village
1309,Anand,Male,7,C,GHSS Cuddalore,East Zone,Cuddalore,Tamil Nadu,+91-97791-84301,"233, Cuddalore Avenue",68,10,22,56,yes,10.1,yes,medium,none,62,Household responsibilities,1,Village
1310,Gokul,Male,9,A,GHSS Avadi,North Zone,Tiruvallur,Tamil Nadu,+91-96250-82175,"37, Avadi Cross Street",68,33,45,71,yes,8.1,no,medium,secondary,75,Low academic confidence,1,City
1311,Dinesh,Male,8,C,GHSS Madurai West,South Zone,Madurai,Tamil Nadu,+91-77483-64771,"32, Madurai West Colony",73,82,65,53,no,6.7,no,medium,graduate,63,None reported,0,City
1312,Tamilselvi,Female,9,A,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-76639-85708,"208, Sriperumbudur Colony",52,59,78,76,yes,11.3,no,medium,primary,87,None reported,0,Village
1313,Siddharth,Male,9,C,GHSS Gobichettipalayam,West Zone,Erode,Tamil Nadu,+91-99052-71408,"195, Gobichettipalayam Avenue",57,76,47,81,yes,2.5,yes,low,none,60,Low academic confidence,1,Village
1314,Jeyanthi,Female,6,A,GHSS RS Puram,West Zone,Coimbatore,Tamil Nadu,+91-94009-41854,"34, RS Puram Cross Street",88,91,58,71,no,2.1,no,medium,secondary,88,None reported,0,Village
1315,Aravind,Male,6,A,GHSS Trichy Fort,Central Zone,Trichy,Tamil Nadu,+91-77387-82641,"126, Trichy Fort Avenue",66,33,91,54,yes,10.4,no,low,secondary,66,Economic hardship,1,City
1316,Swetha,Female,10,C,GHSS Erode,West Zone,Erode,Tamil Nadu,+91-83420-34203,"61, Erode Avenue",85,46,37,66,no,8.5,no,low,secondary,38,Lack of interest,1,Village
1317,Lakshmi,Female,6,A,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-97607-52039,"29, Adyar Colony",63,61,50,37,no,11.1,no,low,primary,86,None reported,0,City
1318,Hari,Male,7,A,GHSS Ariyalur,East Zone,Ariyalur,Tamil Nadu,+91-70975-86923,"192, Ariyalur Nagar",79,90,57,53,yes,1.6,no,medium,graduate,73,None reported,0,Village
1319,Vijay,Male,8,A,GHSS Sirkazhi,Central Zone,Nagapattinam,Tamil Nadu,+91-97784-64471,"121, Sirkazhi Main Road",59,31,76,49,no,6.4,yes,low,graduate,35,Economic hardship,1,Village
1320,Prabhu,Male,10,B,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-67573-37164,"41, Guindy Main Road",88,48,45,34,yes,5.1,no,medium,none,88,None reported,0,Village
1321,Eswari,Female,9,C,GHSS Tiruvallur Town,North Zone,Tiruvallur,Tamil Nadu,+91-66848-26974,"234, Tiruvallur Town Cross Street",43,54,67,65,yes,9.1,yes,low,secondary,60,Early work pressure,1,Village
1322,Deepak,Male,10,C,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-72972-91654,"192, Velachery Cross Street",42,42,58,49,no,8.1,no,low,secondary,66,Low academic confidence,1,Village
1323,Venkat,Male,10,A,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-94143-23582,"39, Kumbakonam Nagar",72,69,29,93,yes,0.7,yes,low,none,71,Health issues,1,Village
1324,Rahul,Male,6,B,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-60572-85553,"171, Adyar Nagar",68,77,95,39,yes,7.7,yes,medium,secondary,61,None reported,0,Village
1325,Manoj,Male,10,B,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-84936-18653,"208, Srirangam Main Road",32,60,61,61,yes,7.3,no,low,secondary,54,Seasonal migration,1,Village
1326,Kumaran,Male,10,C,GHSS Sivakasi,South Zone,Virudhunagar,Tamil Nadu,+91-67775-28596,"71, Sivakasi Cross Street",32,59,76,49,yes,6.2,yes,low,secondary,67,Family relocation,1,Village
1327,Yamuna,Female,10,B,GHSS Salem Town,West Zone,Salem,Tamil Nadu,+91-70234-13361,"37, Salem Town Colony",39,61,44,46,yes,11.1,yes,low,primary,50,Long travel distance,1,City
1328,Vikram,Male,6,B,GHSS Namakkal,West Zone,Namakkal,Tamil Nadu,+91-89039-21190,"111, Namakkal Colony",52,55,25,49,yes,6.2,yes,low,none,57,Economic hardship,1,City
1329,Surya,Male,7,A,GHSS Tiruvallur Town,North Zone,Tiruvallur,Tamil Nadu,+91-60496-39076,"180, Tiruvallur Town Nagar",52,90,41,51,yes,11.4,yes,high,primary,50,Household responsibilities,1,City
1330,Prasad,Male,6,A,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-89587-58308,"109, Adyar Nagar",100,71,43,83,no,5.2,no,medium,graduate,70,None reported,0,Village
1331,Jagan,Male,9,C,GHSS Villupuram,East Zone,Villupuram,Tamil Nadu,+91-76467-72858,"216, Villupuram Main Road",81,58,49,73,no,3.8,no,medium,primary,62,None reported,0,Village
1332,Logesh,Male,8,B,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-62538-37160,"7, Kumbakonam Colony",89,29,76,56,yes,1.2,yes,low,none,64,Long travel distance,1,City
1333,Rahul,Male,9,B,GHSS Tirunelveli Town,South Zone,Tirunelveli,Tamil Nadu,+91-93872-22770,"208, Tirunelveli Town Nagar",85,49,73,21,yes,2.4,no,medium,none,56,None reported,0,City
1334,Sneha,Female,7,C,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-62782-63554,"116, Adyar Main Road",54,34,51,68,yes,4.4,yes,high,none,73,Lack of interest,1,City
1335,Suresh,Male,9,C,GHSS Madurai East,South Zone,Madurai,Tamil Nadu,+91-92245-49352,"52, Madurai East Colony",71,45,61,63,no,9.8,no,low,graduate,77,Health issues,1,City
1336,Deepak,Male,7,A,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-87912-66293,"153, Adyar Nagar",80,58,40,52,yes,6.6,no,medium,none,56,None reported,0,Village
1337,Priya,Female,7,A,GHSS Attur,West Zone,Salem,Tamil Nadu,+91-70261-67603,"237, Attur Nagar",58,57,63,58,yes,8.2,no,low,none,61,Early work pressure,1,Village
1338,Durga,Female,9,A,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-62102-17547,"69, Guindy Colony",64,42,35,30,no,3.3,yes,low,none,50,Economic hardship,1,City
1339,Gowri,Female,6,B,GHSS Virudhunagar,South Zone,Virudhunagar,Tamil Nadu,+91-91827-97364,"120, Virudhunagar Main Road",75,44,50,69,yes,1.3,yes,medium,none,71,None reported,0,City
1340,Divya,Female,6,C,GHSS Cuddalore,East Zone,Cuddalore,Tamil Nadu,+91-77665-85257,"1, Cuddalore Nagar",46,70,70,40,no,9.3,no,low,none,49,Peer influence,1,Village
1341,Santhosh,Male,6,B,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-99186-75130,"238, Tambaram Colony",85,54,17,39,yes,6.3,no,low,secondary,60,None reported,0,Village
1342,Archana,Female,7,C,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-79176-23376,"106, Ambattur Colony",50,49,55,85,yes,8.4,no,low,primary,59,Lack of interest,1,City
1343,Manoj,Male,7,B,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-81123-67264,"47, Palayamkottai Cross Street",85,83,80,67,no,7.1,yes,high,primary,37,None reported,0,City
1344,Mythili,Female,10,A,GHSS Namakkal,West Zone,Namakkal,Tamil Nadu,+91-69146-13448,"55, Namakkal Colony",69,71,50,86,yes,8.7,no,low,none,73,Early work pressure,1,Village
1345,Senthil,Male,9,C,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-77006-22462,"218, Sriperumbudur Avenue",76,76,60,22,yes,10.2,no,low,primary,57,None reported,0,Village
1346,Prasad,Male,8,C,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-89398-29215,"230, Tindivanam Main Road",91,47,55,48,yes,7.3,no,medium,primary,92,None reported,0,City
1347,Anand,Male,6,C,GHSS Salem Town,West Zone,Salem,Tamil Nadu,+91-64627-81646,"238, Salem Town Colony",100,49,64,57,yes,3.8,no,medium,primary,78,None reported,0,City
1348,Thulasi,Female,10,A,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-75278-84853,"113, Sriperumbudur Avenue",81,76,64,100,yes,10.6,no,medium,primary,53,None reported,0,Village
1349,Indira,Female,6,C,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-71785-34761,"98, Tambaram Avenue",37,45,24,35,yes,6.7,no,low,none,46,Long travel distance,1,City
1350,Ashwin,Male,10,B,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-98694-45443,"203, Guindy Cross Street",60,44,68,57,yes,11.2,no,medium,secondary,65,None reported,0,Village
1351,Kowsalya,Female,10,A,GHSS Nagapattinam,Central Zone,Nagapattinam,Tamil Nadu,+91-63278-45013,"12, Nagapattinam Avenue",87,48,54,71,no,11.3,no,medium,primary,40,None reported,0,Village
1352,Lavanya,Female,6,B,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-76260-33203,"125, Guindy Nagar",37,67,66,98,no,4.6,yes,medium,primary,69,None reported,0,City
1353,Gopal,Male,9,B,GHSS Avadi,North Zone,Tiruvallur,Tamil Nadu,+91-86093-33819,"75, Avadi Main Road",86,58,64,92,yes,9.7,no,medium,primary,37,None reported,0,Village
1354,Kalpana,Female,8,C,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-89691-77069,"80, Srirangam Cross Street",73,94,59,87,yes,3.5,no,low,none,54,None reported,0,Village
1355,Anand,Male,6,A,GHSS Attur,West Zone,Salem,Tamil Nadu,+91-75935-92616,"105, Attur Nagar",71,60,20,45,yes,2.3,no,low,primary,51,None reported,0,Village
1356,Ravi,Male,10,C,GHSS Madurai East,South Zone,Madurai,Tamil Nadu,+91-69008-43886,"102, Madurai East Colony",75,68,57,72,yes,8.5,yes,low,primary,58,Early work pressure,1,Village
1357,Nishanth,Male,10,B,GHSS Tirupur,West Zone,Tirupur,Tamil Nadu,+91-74054-24804,"151, Tirupur Cross Street",87,57,56,58,yes,7.7,yes,medium,primary,74,None reported,0,City
1358,Sowmya,Female,10,C,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-86714-10055,"88, Sriperumbudur Cross Street",62,75,36,45,yes,8.7,yes,high,graduate,74,None reported,0,Village
1359,Kumar,Male,8,B,GHSS Attur,West Zone,Salem,Tamil Nadu,+91-83613-46492,"193, Attur Nagar",72,53,74,55,no,9.5,no,medium,primary,64,None reported,0,City
1360,Swathi,Female,8,A,GHSS Namakkal,West Zone,Namakkal,Tamil Nadu,+91-61851-84346,"107, Namakkal Colony",87,83,81,56,yes,0.9,yes,low,primary,80,None reported,0,Village
1361,Selvam,Male,9,C,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-95828-80915,"233, Ambattur Main Road",58,44,18,91,no,3.5,no,medium,none,54,Economic hardship,1,City
1362,Kamala,Female,10,A,GHSS Avadi,North Zone,Tiruvallur,Tamil Nadu,+91-81394-91598,"48, Avadi Colony",66,40,66,55,yes,5.3,no,low,primary,45,Low academic confidence,1,City
1363,Pavithra,Female,10,B,GHSS Namakkal,West Zone,Namakkal,Tamil Nadu,+91-96015-67717,"80, Namakkal Avenue",80,35,44,31,yes,11.0,no,medium,secondary,47,Peer influence,1,Village
1364,Hema,Female,8,C,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-68832-88526,"174, Guindy Cross Street",70,21,29,61,yes,11.8,no,low,primary,56,Long travel distance,1,City
1365,Nandha,Male,9,B,GHSS Madurai West,South Zone,Madurai,Tamil Nadu,+91-65151-65375,"175, Madurai West Main Road",100,94,44,74,yes,8.5,no,medium,primary,78,None reported,0,Village
1366,Logesh,Male,10,C,GHSS Attur,West Zone,Salem,Tamil Nadu,+91-66554-77458,"149, Attur Nagar",64,34,58,62,yes,4.1,no,medium,none,60,Household responsibilities,1,Village
1367,Bhavani,Female,10,A,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-68905-49152,"136, Srirangam Avenue",75,44,36,64,yes,7.3,no,medium,none,70,None reported,0,Village
1368,Gayathri,Female,6,B,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-88502-66536,"128, Srirangam Colony",60,81,31,58,no,3.7,no,high,secondary,66,None reported,0,City
1369,Dinesh,Male,9,B,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-89038-54553,"138, Sriperumbudur Main Road",62,50,89,50,yes,4.1,no,low,secondary,100,None reported,0,City
1370,Thulasi,Female,8,A,GHSS Chromepet,North Zone,Chengalpattu,Tamil Nadu,+91-84217-43828,"205, Chromepet Colony",79,62,66,100,no,0.8,yes,medium,secondary,53,None reported,0,City
1371,Kavya,Female,7,B,GHSS Virudhunagar,South Zone,Virudhunagar,Tamil Nadu,+91-75001-17038,"3, Virudhunagar Colony",52,44,56,34,yes,5.1,no,medium,none,64,None reported,0,City
1372,Nandha,Male,7,A,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-91350-96067,"122, Tambaram Nagar",88,55,46,49,no,9.3,no,low,none,73,None reported,0,Village
1373,Kavya,Female,8,C,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-84412-75976,"209, Ambattur Nagar",54,89,87,65,yes,2.5,no,low,none,63,None reported,0,City
1374,Lakshmi,Female,6,C,GHSS Thiruvanmiyur,North Zone,Chennai,Tamil Nadu,+91-96623-26757,"51, Thiruvanmiyur Main Road",83,76,41,53,yes,11.8,no,low,primary,45,None reported,0,City
1375,Thirumurugan,Male,10,B,GHSS Pudukkottai,Central Zone,Pudukkottai,Tamil Nadu,+91-86774-44487,"219, Pudukkottai Cross Street",80,73,36,58,yes,11.2,no,high,graduate,48,None reported,0,City
1376,Anitha,Female,7,C,GHSS Ponneri,North Zone,Tiruvallur,Tamil Nadu,+91-82423-39881,"111, Ponneri Nagar",50,63,39,54,no,6.6,yes,high,none,38,Family relocation,1,City
1377,Vasuki,Female,10,A,GHSS Nagapattinam,Central Zone,Nagapattinam,Tamil Nadu,+91-93689-32915,"80, Nagapattinam Cross Street",76,61,46,62,yes,7.8,no,medium,graduate,70,None reported,0,City
1378,Santhosh,Male,10,C,GHSS Madurai East,South Zone,Madurai,Tamil Nadu,+91-63089-14120,"174, Madurai East Colony",65,38,92,57,no,4.7,no,medium,graduate,68,None reported,0,City
1379,Thulasi,Female,8,B,GHSS Cuddalore,East Zone,Cuddalore,Tamil Nadu,+91-69171-35368,"40, Cuddalore Colony",89,100,38,72,yes,10.5,no,medium,secondary,57,None reported,0,Village
1380,Devi,Female,10,C,GHSS Ariyalur,East Zone,Ariyalur,Tamil Nadu,+91-86092-37037,"63, Ariyalur Nagar",65,48,40,64,yes,7.6,no,high,secondary,46,Family relocation,1,Village
1381,Murugan,Male,7,A,GHSS Chromepet,North Zone,Chengalpattu,Tamil Nadu,+91-91112-56351,"183, Chromepet Main Road",87,61,65,57,yes,4.9,yes,high,primary,61,None reported,0,Village
1382,Aravind,Male,6,C,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-85337-89807,"203, Srirangam Cross Street",82,44,55,54,yes,3.4,no,high,secondary,57,None reported,0,Village
1383,Jeyanthi,Female,10,C,GHSS Kancheepuram,North Zone,Kancheepuram,Tamil Nadu,+91-66805-77463,"18, Kancheepuram Colony",35,80,42,80,yes,4.3,yes,low,graduate,78,Economic hardship,1,Village
1384,Saranya,Female,10,B,GHSS Gandhipuram,West Zone,Coimbatore,Tamil Nadu,+91-77147-44326,"110, Gandhipuram Main Road",53,41,100,93,yes,4.5,yes,high,secondary,66,Seasonal migration,1,Village
1385,Vasanth,Male,10,B,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-61020-94120,"176, Tindivanam Nagar",75,48,65,52,yes,3.0,no,low,secondary,37,None reported,0,City
1386,Balaji,Male,10,A,GHSS Kancheepuram,North Zone,Kancheepuram,Tamil Nadu,+91-85296-91539,"146, Kancheepuram Avenue",54,62,39,64,yes,6.4,no,medium,graduate,52,None reported,0,Village
1387,Mythili,Female,10,C,GHSS Kancheepuram,North Zone,Kancheepuram,Tamil Nadu,+91-91538-85861,"180, Kancheepuram Cross Street",62,77,63,65,no,7.4,no,high,secondary,79,None reported,0,City
1388,Sneha,Female,8,B,GHSS Villupuram,East Zone,Villupuram,Tamil Nadu,+91-95418-59982,"182, Villupuram Nagar",74,82,46,54,yes,0.9,yes,low,primary,45,Peer influence,1,City
1389,Sathish,Male,7,A,GHSS Attur,West Zone,Salem,Tamil Nadu,+91-66763-29785,"29, Attur Avenue",66,78,80,80,yes,2.4,yes,medium,primary,41,None reported,0,City
1390,Priya,Female,9,A,GHSS Erode,West Zone,Erode,Tamil Nadu,+91-73899-31991,"38, Erode Main Road",79,19,66,53,yes,10.5,no,low,none,70,Lack of interest,1,Village
1391,Vasanth,Male,6,A,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-88440-59729,"30, Tambaram Main Road",52,81,32,53,yes,0.7,no,low,graduate,52,None reported,0,City
1392,Senthil,Male,10,C,GHSS Attur,West Zone,Salem,Tamil Nadu,+91-72409-58846,"99, Attur Main Road",42,59,86,100,yes,8.7,yes,high,secondary,65,Health issues,1,City
1393,Lakshmi,Female,7,C,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-63104-73253,"71, Palayamkottai Colony",85,61,64,57,yes,7.9,yes,high,secondary,67,None reported,0,City
1394,Ganesh,Male,8,B,GHSS Thanjavur,Central Zone,Thanjavur,Tamil Nadu,+91-73012-12215,"118, Thanjavur Colony",82,51,57,64,yes,10.1,no,high,primary,79,None reported,0,City
1395,Ravi,Male,8,B,GHSS Virudhunagar,South Zone,Virudhunagar,Tamil Nadu,+91-63019-67135,"111, Virudhunagar Colony",53,56,88,81,yes,5.5,yes,high,primary,83,None reported,0,City
1396,Revathi,Female,6,A,GHSS Thiruvanmiyur,North Zone,Chennai,Tamil Nadu,+91-74732-46987,"1, Thiruvanmiyur Colony",78,70,79,92,yes,4.8,no,high,primary,42,None reported,0,Village
1397,Sneha,Female,9,C,GHSS Gobichettipalayam,West Zone,Erode,Tamil Nadu,+91-72756-66347,"108, Gobichettipalayam Avenue",52,83,53,53,yes,1.0,no,low,secondary,48,Lack of interest,1,Village
1398,Venkat,Male,10,A,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-94600-40681,"139, Srirangam Colony",60,32,91,62,yes,7.7,yes,medium,primary,63,Economic hardship,1,City
1399,Selvam,Male,10,C,GHSS Chidambaram,East Zone,Cuddalore,Tamil Nadu,+91-88098-33672,"93, Chidambaram Colony",81,78,74,82,no,1.3,yes,medium,secondary,58,None reported,0,City
1400,Thirumurugan,Male,9,B,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-83495-69579,"218, Adyar Avenue",63,70,46,61,yes,0.8,yes,medium,none,69,None reported,0,Village
1401,Mohan,Male,6,B,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-69122-19547,"201, Guindy Colony",80,25,67,58,yes,11.4,no,medium,none,74,None reported,0,City
1402,Vanitha,Female,10,B,GHSS Ponneri,North Zone,Tiruvallur,Tamil Nadu,+91-79450-60475,"155, Ponneri Cross Street",85,90,82,87,yes,8.6,no,medium,primary,87,None reported,0,Village
1403,Rahul,Male,10,C,GHSS Cuddalore,East Zone,Cuddalore,Tamil Nadu,+91-88556-44900,"46, Cuddalore Cross Street",78,62,74,77,no,7.5,no,medium,primary,63,None reported,0,Village
1404,Karthi,Male,9,B,GHSS Gandhipuram,West Zone,Coimbatore,Tamil Nadu,+91-77323-58030,"69, Gandhipuram Cross Street",80,61,44,86,no,9.8,no,medium,primary,68,None reported,0,City
1405,Vasanth,Male,10,B,GHSS Villupuram,East Zone,Villupuram,Tamil Nadu,+91-60189-85756,"37, Villupuram Cross Street",98,27,45,62,yes,10.1,no,low,primary,79,Household responsibilities,1,City
1406,Dhivya,Female,6,C,GHSS Erode,West Zone,Erode,Tamil Nadu,+91-82424-63740,"71, Erode Main Road",77,65,38,45,no,1.2,no,low,secondary,70,None reported,0,City
1407,Deepika,Female,7,A,GHSS Tirunelveli Town,South Zone,Tirunelveli,Tamil Nadu,+91-81502-46699,"2, Tirunelveli Town Main Road",52,51,67,49,yes,2.5,yes,medium,primary,89,None reported,0,Village
1408,Murugan,Male,10,C,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-64750-61050,"240, Singanallur Avenue",81,24,35,22,yes,8.7,yes,low,secondary,50,Early work pressure,1,Village
1409,Meena,Female,9,A,GHSS Madhavaram,North Zone,Chennai,Tamil Nadu,+91-67613-85282,"96, Madhavaram Main Road",85,54,67,41,yes,7.9,no,medium,graduate,78,None reported,0,City
1410,Nandha,Male,9,A,GHSS Chidambaram,East Zone,Cuddalore,Tamil Nadu,+91-88874-16978,"211, Chidambaram Avenue",58,56,52,41,no,1.4,no,low,none,47,Low academic confidence,1,City
1411,Ganesh,Male,6,A,GHSS Nagapattinam,Central Zone,Nagapattinam,Tamil Nadu,+91-76805-95674,"23, Nagapattinam Avenue",81,63,72,66,no,4.1,yes,low,primary,65,None reported,0,City
